brokered_by,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size,prev_sold_date
10732.0,for_sale,651000.0,2.0,3.0,16.0,269417.0,Sandown,New Hampshire,3873.0,1800.0,
86857.0,sold,899000.0,4.0,3.0,0.12,593586.0,Winnetka,California,91306.0,2111.0,2022-03-07
30008.0,for_sale,285500.0,3.0,3.0,0.43,1089782.0,Liberty,New York,12754.0,1676.0,2018-05-08
52664.0,for_sale,160000.0,1.0,2.0,,1541965.0,Miami,Florida,33179.0,961.0,2018-02-20
10356.0,for_sale,345900.0,4.0,3.0,0.2,155544.0,Haughton,Louisiana,71037.0,2245.0,
14978.0,sold,299000.0,,,0.34,202515.0,Apopka,Florida,32703.0,2046.0,2022-04-22
37020.0,for_sale,724900.0,2.0,2.0,,1505122.0,Boston,Massachusetts,2127.0,918.0,2007-06-29
24714.0,for_sale,149900.0,2.0,2.0,,828213.0,Casco,Maine,4015.0,408.0,
41352.0,for_sale,175000.0,2.0,2.0,20.0,1821558.0,Saint Joe,Arkansas,72675.0,1676.0,1993-07-13
41435.0,sold,369900.0,2.0,2.0,0.03,1196494.0,Staten Island,New York,10308.0,1500.0,2021-12-01
67091.0,for_sale,384900.0,5.0,4.0,0.29,227585.0,Marshfield,Wisconsin,54449.0,3970.0,2002-12-20
51146.0,for_sale,499900.0,2.0,3.0,,254941.0,Jupiter,Florida,33477.0,1288.0,2016-04-12
22611.0,sold,1388000.0,4.0,3.0,0.08,1293334.0,Daly City,California,94015.0,1906.0,2022-03-18
45678.0,for_sale,749900.0,4.0,3.0,,268153.0,Jacksonville,Florida,32224.0,3022.0,1994-06-07
68480.0,for_sale,799000.0,3.0,3.0,0.2,1707613.0,Port Saint Lucie,Florida,34984.0,2488.0,2018-11-08
86777.0,for_sale,415900.0,4.0,3.0,0.21,609612.0,Wamego,Kansas,66547.0,2912.0,
84532.0,sold,495000.0,3.0,2.0,0.21,1719502.0,Columbia,Maryland,21046.0,1920.0,2022-04-11
74991.0,for_sale,85000.0,3.0,1.0,0.16,1255406.0,Wichita,Kansas,67217.0,1020.0,
45.0,for_sale,250000.0,4.0,2.0,0.13,332193.0,New Orleans,Louisiana,70128.0,2000.0,2016-03-03
57595.0,ready_to_build,542990.0,3.0,,,967207.0,Hendersonville,Tennessee,37075.0,2308.0,
11396.0,for_sale,220000.0,3.0,2.0,1.38,465420.0,Brighton,Illinois,62012.0,1700.0,2011-09-15
53016.0,sold,465000.0,3.0,2.0,0.14,570664.0,Puyallup,Washington,98374.0,1487.0,2022-02-04
84529.0,for_sale,2100000.0,3.0,4.0,0.18,1279516.0,Carlsbad,California,92010.0,2973.0,2020-06-03
84807.0,for_sale,492952.0,4.0,4.0,,1454607.0,Smyrna,Tennessee,37167.0,2483.0,
36338.0,for_sale,699000.0,3.0,2.0,,492084.0,Sunny Isles Beach,Florida,33160.0,1353.0,
105917.0,sold,599000.0,6.0,2.0,0.21,756101.0,Walla Walla,Washington,99362.0,3766.0,2022-03-25
1616.0,sold,109900.0,3.0,2.0,0.12,981342.0,Erie,Pennsylvania,16504.0,1300.0,2022-04-01
8726.0,sold,325000.0,3.0,1.0,0.39,785053.0,Glenview,Illinois,60025.0,1184.0,2021-12-28
70133.0,for_sale,494200.0,3.0,3.0,,931246.0,Woodstock,Georgia,30188.0,1800.0,
18158.0,for_sale,335000.0,3.0,2.0,1.06,883552.0,Hurdle Mills,North Carolina,27541.0,1440.0,2016-06-22
53582.0,for_sale,200000.0,4.0,3.0,0.15,734138.0,Corning,New York,14830.0,2669.0,
98667.0,sold,799900.0,2.0,2.0,,800727.0,Boston,Massachusetts,2124.0,1303.0,2022-03-10
26383.0,sold,558855.0,5.0,3.0,0.22,348119.0,Dayton,Minnesota,55327.0,4426.0,2022-03-24
45207.0,sold,375000.0,3.0,3.0,,625755.0,Ruther Glen,Virginia,22546.0,2430.0,2022-04-14
48366.0,for_sale,524999.0,4.0,3.0,0.08,1758809.0,Carteret,New Jersey,7008.0,2192.0,2014-08-29
8139.0,sold,685000.0,4.0,3.0,,472515.0,Yardley,Pennsylvania,19067.0,2719.0,2021-11-10
109914.0,for_sale,315000.0,3.0,2.0,0.17,206514.0,Wheaton,Illinois,60187.0,1320.0,2017-05-30
7201.0,sold,355000.0,3.0,2.0,0.14,125720.0,Savannah,Georgia,31404.0,1408.0,2021-12-20
53145.0,sold,689999.0,2.0,1.0,0.13,182683.0,Downey,California,90241.0,822.0,2022-03-22
101733.0,for_sale,899000.0,3.0,3.0,0.08,242394.0,Gilroy,California,95020.0,1336.0,2022-05-02
30788.0,sold,259000.0,3.0,2.0,0.11,809773.0,Lancaster,South Carolina,29720.0,1463.0,2021-12-06
22386.0,sold,106500.0,2.0,1.0,0.15,1490803.0,Chattanooga,Tennessee,37421.0,1098.0,2022-01-04
109978.0,for_sale,450000.0,3.0,2.0,0.14,1557824.0,Sacramento,California,95842.0,1165.0,2011-04-28
81522.0,sold,249900.0,4.0,3.0,0.31,1238382.0,Lebanon,Missouri,65536.0,3052.0,2022-03-07
58712.0,for_sale,765000.0,5.0,5.0,0.19,1543668.0,Firestone,Colorado,80504.0,5488.0,2015-11-23
52789.0,for_sale,370000.0,3.0,2.0,0.5,1389312.0,Spring Grove,Pennsylvania,17362.0,1842.0,2006-08-15
22611.0,sold,450000.0,4.0,2.0,0.42,442538.0,Plymouth,Minnesota,55447.0,3253.0,2022-02-28
16747.0,for_sale,1600000.0,6.0,5.0,26.46,1045710.0,Piney Flats,Tennessee,37686.0,6249.0,
88273.0,for_sale,794258.0,4.0,4.0,0.44,905791.0,Hoover,Alabama,35244.0,3601.0,
88685.0,sold,348754.0,3.0,2.0,,1307495.0,Affton,Missouri,63123.0,1539.0,2021-11-12
99817.0,sold,159900.0,3.0,2.0,0.11,1198901.0,Cleveland,Ohio,44109.0,1824.0,2021-12-13
25534.0,for_sale,475000.0,3.0,2.0,0.85,1374501.0,Lebanon,Tennessee,37087.0,2281.0,2015-01-05
78690.0,sold,549900.0,5.0,4.0,0.23,1309365.0,Chesterfield,New Jersey,8515.0,3550.0,2021-11-12
20082.0,for_sale,255000.0,4.0,2.0,0.42,224658.0,Hudson,Florida,34669.0,1475.0,1993-11-09
108382.0,for_sale,448000.0,2.0,2.0,0.11,157502.0,Tigard,Oregon,97223.0,1497.0,2007-03-29
24196.0,for_sale,2990000.0,6.0,4.0,2.0,255159.0,Center Moriches,New York,11934.0,6000.0,2003-11-17
108382.0,sold,1400000.0,4.0,4.0,0.31,1689137.0,Portland,Oregon,97225.0,3745.0,2022-04-22
52595.0,for_sale,321460.0,3.0,3.0,,417107.0,Stow,Ohio,44224.0,2222.0,
65651.0,sold,280000.0,4.0,3.0,0.21,1472214.0,Killeen,Texas,76542.0,2696.0,2022-01-05
31692.0,for_sale,309900.0,4.0,3.0,0.3,960258.0,Forney,Texas,75126.0,2022.0,2007-08-31
31129.0,for_sale,715000.0,5.0,4.0,4.0,1697954.0,Valley View,Texas,76272.0,3560.0,
105493.0,for_sale,708745.0,4.0,5.0,0.19,493423.0,Olathe,Kansas,66062.0,3053.0,
53016.0,for_sale,350000.0,3.0,3.0,0.19,1822667.0,Tampa,Florida,33647.0,1474.0,2002-01-16
59490.0,for_sale,135000.0,4.0,2.0,0.37,115135.0,Wurtsboro,New York,12790.0,1360.0,2022-04-04
53072.0,for_sale,160000.0,2.0,2.0,0.24,662957.0,Lafayette,Louisiana,70506.0,1295.0,
82601.0,sold,515000.0,3.0,3.0,0.22,838509.0,Lakeport,California,95453.0,2498.0,2022-04-07
21545.0,for_sale,400000.0,3.0,2.0,5.0,1330906.0,Fayetteville,Georgia,30215.0,1839.0,2018-03-14
15363.0,sold,79900.0,3.0,2.0,0.23,1740954.0,Salix,Pennsylvania,15952.0,1166.0,2021-12-10
83161.0,for_sale,525000.0,4.0,4.0,1.56,1993114.0,Belleville,Wisconsin,53508.0,3144.0,2003-11-06
45580.0,for_sale,119000.0,3.0,2.0,0.27,533141.0,Nevada,Missouri,64772.0,1482.0,2007-12-04
85646.0,sold,250000.0,3.0,2.0,1.01,303565.0,Buckeye,Arizona,85326.0,1820.0,2022-02-28
78407.0,sold,229900.0,2.0,2.0,8.06,182511.0,Houston,Texas,77024.0,1286.0,2021-11-23
21849.0,sold,290000.0,3.0,2.0,0.18,1666630.0,Tucson,Arizona,85747.0,1605.0,2022-01-27
32841.0,for_sale,349900.0,3.0,4.0,0.56,1273292.0,Evansville,Indiana,47725.0,3764.0,2017-12-27
79457.0,sold,299900.0,3.0,3.0,0.76,1814220.0,Guthrie,Oklahoma,73044.0,1892.0,2021-12-15
105255.0,for_sale,599500.0,4.0,3.0,0.21,60253.0,Knoxville,Tennessee,37923.0,2260.0,
22611.0,sold,360000.0,2.0,2.0,,1462682.0,Alexandria,Virginia,22310.0,1002.0,2022-01-11
10452.0,for_sale,175000.0,4.0,2.0,1.18,501227.0,West Milton,Pennsylvania,17886.0,2016.0,2013-03-06
79708.0,sold,309900.0,3.0,1.0,0.08,1460961.0,Chicago,Illinois,60638.0,1142.0,2022-04-01
76047.0,for_sale,1100000.0,4.0,4.0,0.11,1831536.0,Orlando,Florida,32827.0,3400.0,
10340.0,for_sale,1395000.0,4.0,2.0,0.18,885760.0,Goleta,California,93117.0,1703.0,1992-01-08
96615.0,sold,525405.0,3.0,2.0,0.25,190655.0,Nampa,Idaho,83686.0,2061.0,2022-02-28
102284.0,sold,447000.0,4.0,3.0,0.38,1829237.0,Huntersville,North Carolina,28078.0,1892.0,2022-02-03
53481.0,for_sale,650000.0,5.0,2.0,3.74,1570792.0,Georgetown,Texas,78633.0,3112.0,
10353.0,for_sale,135000.0,2.0,2.0,0.3,346449.0,De Soto,Missouri,63020.0,864.0,
45877.0,for_sale,85000.0,3.0,2.0,0.07,1032243.0,Cheektowaga,New York,14225.0,1872.0,
83548.0,sold,599999.0,2.0,2.0,0.17,901957.0,Lincoln,California,95648.0,1549.0,2021-11-19
17321.0,for_sale,599000.0,4.0,2.0,0.14,,Richmond,California,94801.0,1600.0,
22611.0,sold,495000.0,3.0,4.0,0.24,756696.0,Port Saint Lucie,Florida,34952.0,2970.0,2021-12-16
84534.0,for_sale,205000.0,3.0,2.0,0.03,690798.0,Upper Darby,Pennsylvania,19082.0,1415.0,2013-07-24
311.0,sold,246900.0,3.0,2.0,,135612.0,Northport,Alabama,35473.0,1547.0,2022-02-24
98316.0,sold,898000.0,2.0,2.0,6.39,169685.0,Foster City,California,94404.0,1286.0,2022-02-28
46238.0,for_sale,379900.0,4.0,3.0,0.08,1380745.0,Las Vegas,Nevada,89120.0,1745.0,
52771.0,for_sale,775000.0,4.0,3.0,0.48,72102.0,Mesa,Arizona,85207.0,3484.0,2005-10-13
24196.0,for_sale,2045000.0,3.0,2.0,,113978.0,New York City,New York,11201.0,1385.0,
53248.0,for_sale,195000.0,1.0,1.0,0.02,1214900.0,Decatur,Georgia,30033.0,869.0,2003-09-22
11264.0,sold,475000.0,4.0,4.0,,1272015.0,Jacksonville,Florida,32225.0,2789.0,2022-02-25
78167.0,sold,232500.0,2.0,2.0,0.03,1392216.0,Prior Lake,Minnesota,55372.0,1475.0,2022-03-09
45809.0,sold,249900.0,4.0,2.0,,425101.0,Lakewood,Ohio,44107.0,2254.0,2021-12-02
15892.0,for_sale,85000.0,4.0,2.0,0.2,1588077.0,Osceola,Arkansas,72370.0,1400.0,
60047.0,for_sale,978000.0,5.0,4.0,0.47,1625072.0,Brighton,Colorado,80601.0,6102.0,2006-04-11
16735.0,for_sale,334900.0,4.0,3.0,0.37,1049594.0,North Ridgeville,Ohio,44039.0,2516.0,2008-12-03
109179.0,for_sale,4400000.0,5.0,7.0,0.25,1604809.0,Marco Island,Florida,34145.0,4720.0,2014-02-20
33511.0,for_sale,150000.0,3.0,2.0,0.13,968470.0,Amarillo,Texas,79107.0,1448.0,2021-11-01
953.0,for_sale,529900.0,4.0,4.0,2.13,1132009.0,Wadsworth,Illinois,60083.0,2859.0,2002-05-31
106243.0,sold,599900.0,4.0,4.0,0.19,1133206.0,Gainesville,Florida,32606.0,3212.0,2022-02-11
88096.0,for_sale,182000.0,3.0,2.0,0.46,1458615.0,Wausau,Wisconsin,54401.0,1777.0,2018-09-18
94991.0,for_sale,720000.0,,,0.03,453796.0,Oakland,California,94606.0,1570.0,
19168.0,for_sale,857642.0,5.0,5.0,0.3,178586.0,Olathe,Kansas,66061.0,4749.0,
16829.0,for_sale,849000.0,3.0,2.0,0.12,944130.0,Oakland,California,94605.0,1208.0,2020-12-01
15327.0,sold,185000.0,3.0,2.0,1.02,319731.0,Yuma,Arizona,85364.0,1536.0,2021-12-28
108523.0,for_sale,300000.0,3.0,2.0,1.46,1150960.0,Valdosta,Georgia,31602.0,2167.0,2007-07-31
81673.0,for_sale,72900.0,3.0,2.0,0.19,1781908.0,Lawton,Oklahoma,73507.0,1400.0,2003-10-01
22611.0,for_sale,925000.0,4.0,3.0,0.21,1641991.0,Seminole,Florida,33776.0,3341.0,2021-07-12
31532.0,for_sale,44000.0,4.0,1.0,0.2,727617.0,Emporia,Kansas,66801.0,1340.0,
84532.0,sold,925000.0,4.0,3.0,0.12,400755.0,Washington,District of Columbia,20017.0,1815.0,2022-04-11
31373.0,for_sale,279000.0,3.0,2.0,0.45,526507.0,Long Lake,Minnesota,55356.0,1665.0,2019-12-06
1325.0,for_sale,200000.0,4.0,2.0,0.2,239250.0,Houston,Texas,77077.0,1857.0,
79462.0,for_sale,875000.0,4.0,3.0,10.1,676810.0,Buffalo Gap,Texas,79508.0,3621.0,
953.0,sold,143000.0,2.0,2.0,,481424.0,Vernon Hills,Illinois,60061.0,948.0,2022-04-29
56370.0,for_sale,111900.0,1.0,1.0,,924572.0,Chicago,Illinois,60616.0,726.0,2001-07-03
64734.0,for_sale,1899000.0,3.0,2.0,6.0,1555888.0,Saint Helen,Michigan,48656.0,2280.0,
52658.0,for_sale,215000.0,4.0,1.0,0.06,640276.0,Cleveland,Ohio,44113.0,1161.0,2020-03-19
12481.0,sold,349900.0,3.0,2.0,0.28,86205.0,Georgetown,Kentucky,40324.0,2550.0,2022-02-16
16273.0,sold,850000.0,3.0,2.0,0.14,383861.0,La Mirada,California,90638.0,1370.0,2022-03-31
78483.0,sold,1599000.0,6.0,5.0,1.07,1563636.0,Medfield,Massachusetts,2052.0,6700.0,2022-03-18
23056.0,sold,625000.0,4.0,2.0,5.17,1751656.0,Lexington,New York,12468.0,2728.0,2021-12-20
53385.0,for_sale,259900.0,3.0,2.0,,536724.0,Covington,Louisiana,70433.0,1566.0,2021-01-21
30195.0,for_sale,605000.0,5.0,5.0,1.4,1116177.0,Lincoln,Alabama,35096.0,2700.0,
52739.0,for_sale,46000.0,3.0,1.0,0.61,1679709.0,Cisco,Texas,76437.0,1436.0,
83217.0,for_sale,94900.0,3.0,2.0,0.19,1601070.0,Sandusky,Ohio,44870.0,1343.0,1998-03-19
83150.0,sold,825000.0,4.0,3.0,0.96,242909.0,Holliston,Massachusetts,1746.0,2772.0,2021-12-14
52684.0,sold,330000.0,3.0,1.0,0.14,353604.0,Glen Burnie,Maryland,21061.0,1404.0,2022-04-06
106084.0,for_sale,99900.0,3.0,1.0,0.14,1334355.0,Paragould,Arkansas,72450.0,1036.0,2018-05-17
54293.0,ready_to_build,1210235.0,4.0,,,35537.0,Newtown Square,Pennsylvania,19073.0,3211.0,
86907.0,for_sale,599000.0,4.0,4.0,0.15,427867.0,Frisco,Texas,75035.0,2700.0,2007-01-11
87662.0,for_sale,675000.0,3.0,3.0,0.11,1468360.0,Tucson,Arizona,85750.0,2204.0,2005-07-25
55659.0,sold,72500.0,2.0,1.0,0.16,1787160.0,Roanoke,Virginia,24012.0,758.0,2021-12-10
25403.0,for_sale,329900.0,3.0,2.0,0.28,55006.0,Cleveland,Tennessee,37312.0,1893.0,
,sold,1600000.0,2.0,3.0,,59700.0,Naples,Florida,34102.0,1832.0,2022-03-30
39858.0,for_sale,129900.0,2.0,2.0,1.07,1529311.0,Bolivar,Ohio,44612.0,1542.0,
55343.0,sold,255000.0,3.0,1.0,1.92,1769727.0,Summerfield,Florida,34491.0,1196.0,2022-02-17
74171.0,sold,469900.0,4.0,3.0,,193722.0,Humble,Texas,77346.0,2797.0,2022-02-11
103710.0,for_sale,775000.0,4.0,3.0,0.23,972182.0,Salem,Utah,84653.0,4213.0,2013-09-27
35386.0,for_sale,440000.0,3.0,3.0,0.34,488061.0,Waunakee,Wisconsin,53597.0,2695.0,
45813.0,for_sale,989000.0,5.0,4.0,,1596561.0,Pittsburgh,Pennsylvania,15208.0,2865.0,2015-07-15
95707.0,sold,1625000.0,3.0,3.0,0.05,1200390.0,Newport Beach,California,92660.0,2094.0,2022-03-29
53395.0,sold,396500.0,2.0,2.0,0.18,815472.0,Sun Lakes,Arizona,85248.0,1265.0,2022-04-05
603.0,for_sale,225000.0,3.0,2.0,0.33,632401.0,Redford,Michigan,48240.0,1200.0,1995-05-11
16046.0,for_sale,124900.0,2.0,2.0,,437510.0,Clementon,New Jersey,8021.0,1040.0,2005-05-26
22287.0,for_sale,459900.0,3.0,3.0,0.24,810938.0,Tallahassee,Florida,32311.0,1873.0,2020-09-10
42541.0,for_sale,8000000.0,57.0,56.0,2.04,547903.0,Spanish Fork,Utah,84660.0,40381.0,2021-09-01
57604.0,for_sale,659900.0,4.0,3.0,,68005.0,Canby,Oregon,97013.0,2306.0,
52294.0,sold,229000.0,3.0,2.0,0.28,1758093.0,Strasburg,Ohio,44680.0,1500.0,2022-04-19
97727.0,for_sale,389000.0,5.0,2.0,0.14,1475914.0,Fort Worth,Texas,76131.0,2503.0,2017-03-08
24369.0,for_sale,254290.0,3.0,2.0,0.18,622516.0,Lyman,South Carolina,29365.0,1456.0,
22611.0,sold,1245000.0,4.0,3.0,0.11,774591.0,Lake Forest,California,92630.0,2620.0,2022-04-26
108319.0,for_sale,389900.0,2.0,1.0,0.11,1191282.0,Marysville,Washington,98270.0,776.0,1999-08-31
79221.0,for_sale,244000.0,2.0,1.0,0.13,150448.0,Rochester,Minnesota,55904.0,2192.0,2018-11-16
81552.0,for_sale,899850.0,4.0,3.0,0.23,838022.0,Greenacres,Washington,99016.0,4405.0,
30891.0,sold,69950.0,2.0,1.0,0.34,521141.0,Atlanta,Michigan,49709.0,804.0,2022-04-22
15931.0,sold,329900.0,3.0,3.0,0.31,273876.0,Midlothian,Virginia,23114.0,1730.0,2022-03-31
10621.0,sold,329900.0,4.0,3.0,0.73,498920.0,Wentzville,Missouri,63385.0,3000.0,2022-04-20
20164.0,for_sale,2299000.0,4.0,7.0,0.53,370772.0,Bluffton,South Carolina,29909.0,6103.0,2006-05-25
53016.0,for_sale,230000.0,5.0,2.0,0.15,494896.0,Seabrook,Texas,77586.0,1881.0,2020-05-11
11296.0,for_sale,275000.0,3.0,3.0,0.16,1571404.0,Omaha,Nebraska,68138.0,1592.0,2008-05-21
16066.0,sold,525000.0,3.0,2.0,,1082789.0,Dumfries,Virginia,22025.0,2527.0,2021-11-12
64123.0,for_sale,279900.0,3.0,1.0,0.15,1497210.0,Hallandale Beach,Florida,33009.0,1244.0,2008-08-26
25797.0,for_sale,291240.0,4.0,3.0,1.19,1128921.0,Sneads Ferry,North Carolina,28460.0,1885.0,
15854.0,for_sale,99000.0,2.0,1.0,2.62,1151998.0,Jasper,Georgia,30143.0,728.0,2006-04-17
79475.0,for_sale,1499000.0,6.0,6.0,,1080660.0,Gulf Shores,Alabama,36542.0,2240.0,
1764.0,for_sale,2100000.0,5.0,5.0,0.18,1419518.0,Dallas,Texas,75209.0,4559.0,2014-04-17
82843.0,sold,599999.0,4.0,3.0,0.14,785650.0,Iselin,New Jersey,8830.0,2023.0,2022-01-19
105493.0,for_sale,645790.0,6.0,5.0,0.33,996896.0,Gardner,Kansas,66030.0,3888.0,
107809.0,sold,180000.0,3.0,2.0,,786363.0,Homestead,Florida,33035.0,1060.0,2021-11-22
19132.0,sold,179000.0,3.0,1.0,0.18,207969.0,Pasadena,Texas,77502.0,812.0,2022-02-28
78261.0,sold,850000.0,4.0,3.0,0.24,165673.0,Rotonda West,Florida,33947.0,2414.0,2022-04-01
105694.0,for_sale,261990.0,3.0,2.0,0.11,774152.0,Bullhead City,Arizona,86442.0,1326.0,
72152.0,for_sale,685000.0,3.0,3.0,0.22,161200.0,Turlock,California,95380.0,2246.0,2002-10-29
10543.0,for_sale,1300000.0,3.0,2.0,5.18,1585813.0,La Center,Washington,98629.0,1404.0,
33717.0,for_sale,475000.0,4.0,4.0,0.29,841629.0,Richmond,Texas,77406.0,2722.0,2016-02-29
99540.0,for_sale,450550.0,3.0,4.0,0.06,1000564.0,Suwanee,Georgia,30024.0,1903.0,
11243.0,for_sale,550000.0,2.0,3.0,,1404029.0,Houston,Texas,77056.0,2730.0,
79221.0,sold,240000.0,3.0,2.0,0.07,1254611.0,White Bear Lake,Minnesota,55110.0,1696.0,2021-12-15
52998.0,sold,310000.0,4.0,2.0,0.64,1078849.0,Brookhaven,Pennsylvania,19015.0,1780.0,2021-11-11
19875.0,sold,280000.0,1.0,2.0,,1066520.0,South Palm Beach,Florida,33480.0,1198.0,2022-04-11
30788.0,for_sale,645000.0,4.0,4.0,1.19,248718.0,Manassas,Virginia,20112.0,3548.0,2015-12-03
79596.0,for_sale,405327.0,3.0,2.0,0.3,1774225.0,Stewartstown,Pennsylvania,17363.0,1670.0,
53069.0,for_sale,460000.0,4.0,2.0,0.17,204364.0,Lancaster,California,93535.0,1889.0,2007-03-30
52928.0,for_sale,539500.0,3.0,3.0,0.04,285131.0,Philadelphia,Pennsylvania,19122.0,2385.0,2011-02-24
31328.0,for_sale,289900.0,4.0,2.0,1.74,542569.0,Hutchinson,Minnesota,55350.0,2688.0,
4119.0,ready_to_build,590900.0,3.0,,,1947836.0,Stevensville,Michigan,49127.0,2300.0,
560.0,for_sale,389768.0,5.0,4.0,0.35,614344.0,Sneads Ferry,North Carolina,28460.0,3100.0,
97515.0,for_sale,750000.0,2.0,2.0,0.28,1749679.0,Pigeon Forge,Tennessee,37863.0,2784.0,1990-06-11
45238.0,sold,215000.0,4.0,2.0,0.18,1247076.0,Killeen,Texas,76542.0,1684.0,2022-03-31
79077.0,sold,399900.0,8.0,3.0,0.08,986279.0,Providence,Rhode Island,2909.0,4337.0,2022-03-11
60780.0,for_sale,579900.0,3.0,3.0,2.93,574002.0,Hayesville,North Carolina,28904.0,3224.0,2006-08-21
78288.0,sold,239900.0,3.0,1.0,0.18,713922.0,Pueblo,Colorado,81003.0,1133.0,2022-04-19
81326.0,for_sale,129900.0,2.0,2.0,,1086326.0,Richmond,Michigan,48062.0,1020.0,2016-04-12
2844.0,for_sale,950000.0,6.0,3.0,0.04,312327.0,Brooklyn,New York,11208.0,2460.0,
81365.0,sold,329900.0,2.0,1.0,0.26,36919.0,Lakeport,California,95453.0,1700.0,2022-04-11
2995.0,sold,395000.0,3.0,2.0,0.14,495034.0,Stockton,California,95209.0,1552.0,2022-01-31
104084.0,for_sale,831070.0,3.0,3.0,0.1,1271868.0,Newtown Square,Pennsylvania,19073.0,2670.0,
87717.0,for_sale,599000.0,2.0,2.0,1.5,1324957.0,Boiceville,New York,12412.0,2333.0,2003-05-23
25896.0,for_sale,554470.0,3.0,3.0,,253865.0,Schaumburg,Illinois,60173.0,1782.0,
32342.0,for_sale,775000.0,4.0,3.0,0.24,646605.0,Fort Lauderdale,Florida,33312.0,2166.0,2020-03-06
83183.0,sold,625000.0,3.0,3.0,3.16,715258.0,Chatsworth,California,91311.0,2138.0,2022-04-14
10732.0,sold,799999.0,2.0,1.0,0.16,1447758.0,Winchester,Massachusetts,1890.0,1350.0,2021-11-17
23151.0,for_sale,695000.0,3.0,5.0,0.63,9056.0,Hartwick,New York,13348.0,2400.0,
29946.0,sold,599900.0,4.0,4.0,0.15,903954.0,Lake Elsinore,California,92530.0,2266.0,2022-03-31
71897.0,for_sale,144000.0,3.0,2.0,0.15,1437354.0,Glens Falls,New York,12801.0,1968.0,2011-04-27
22154.0,for_sale,765000.0,4.0,4.0,0.84,998086.0,Mims,Florida,32754.0,3177.0,2021-05-12
29113.0,for_sale,430000.0,3.0,3.0,0.2,1667121.0,Arden,North Carolina,28704.0,1674.0,2015-04-02
16829.0,sold,719999.0,2.0,2.0,,851448.0,Walnut Creek,California,94595.0,1346.0,2021-11-24
87941.0,for_sale,1200000.0,5.0,6.0,11.39,172198.0,Manassas,Virginia,20109.0,5406.0,2018-12-07
22036.0,sold,234900.0,3.0,2.0,0.21,925744.0,Bellmead,Texas,76705.0,1480.0,2022-01-28
64212.0,for_sale,73900.0,2.0,2.0,,357973.0,Hudson,Florida,34667.0,1248.0,
52928.0,for_sale,439900.0,4.0,4.0,0.02,1238481.0,Philadelphia,Pennsylvania,19133.0,2500.0,
7404.0,sold,700000.0,4.0,4.0,0.14,758520.0,Clarksburg,Maryland,20871.0,3540.0,2021-11-05
53081.0,for_sale,350000.0,2.0,2.0,0.15,1211673.0,Lancaster,California,93536.0,1023.0,2018-05-10
10110.0,for_sale,330000.0,2.0,2.0,0.32,1227001.0,Indio,California,92201.0,988.0,2010-05-19
29499.0,sold,268000.0,4.0,2.0,0.2,138698.0,Harker Heights,Texas,76548.0,1665.0,2021-11-30
78215.0,for_sale,660000.0,3.0,2.0,0.21,793907.0,East Wenatchee,Washington,98802.0,1931.0,2016-03-09
38424.0,for_sale,1250000.0,8.0,1.0,,275435.0,Phoenix,Arizona,85020.0,2760.0,
45016.0,sold,418490.0,5.0,3.0,0.25,810999.0,Glenn Heights,Texas,75154.0,2722.0,2022-01-27
90598.0,for_sale,355000.0,2.0,2.0,0.11,616101.0,Louisville,Kentucky,40205.0,1844.0,
43221.0,sold,214500.0,5.0,2.0,0.2,217279.0,Tulsa,Oklahoma,74146.0,2570.0,2022-02-25
43322.0,for_sale,155000.0,5.0,2.0,0.23,23185.0,Liberal,Kansas,67901.0,1920.0,
60659.0,for_sale,675000.0,3.0,3.0,0.11,949315.0,Highlands Ranch,Colorado,80126.0,3283.0,2019-01-29
53426.0,sold,290000.0,3.0,2.0,0.16,1623070.0,Saint Louis,Missouri,63119.0,1375.0,2022-04-15
101429.0,sold,359300.0,2.0,3.0,0.75,179591.0,Barnesville,Georgia,30204.0,2383.0,2021-12-29
47854.0,for_sale,220000.0,4.0,2.0,0.27,1583498.0,Miamisburg,Ohio,45342.0,1404.0,2004-03-31
890.0,for_sale,850000.0,5.0,5.0,4.41,1084468.0,Gastonia,North Carolina,28056.0,3338.0,
968.0,for_sale,414900.0,3.0,3.0,0.17,386590.0,Willowbrook,Illinois,60527.0,1398.0,2021-02-08
17575.0,sold,229900.0,4.0,2.0,0.16,1080946.0,Lexington,Kentucky,40517.0,1875.0,2021-11-10
54291.0,for_sale,298900.0,,,,98213.0,American Fork,Utah,84003.0,1294.0,2022-03-31
8082.0,for_sale,765000.0,4.0,3.0,3.16,453610.0,Glen Mills,Pennsylvania,19342.0,3100.0,
72152.0,sold,270000.0,2.0,1.0,0.5,28196.0,Turlock,California,95380.0,1068.0,2022-04-08
30788.0,sold,399990.0,4.0,3.0,0.5,858905.0,Summit Point,West Virginia,25446.0,2384.0,2022-04-07
10831.0,for_sale,515000.0,3.0,3.0,0.31,1589111.0,Newton,Kansas,67114.0,3364.0,
60005.0,sold,83000.0,2.0,1.0,0.2,255353.0,Harker Heights,Texas,76548.0,992.0,2021-12-31
32280.0,for_sale,619000.0,4.0,3.0,0.39,1016910.0,Billings,Montana,59101.0,3096.0,2016-08-12
15751.0,sold,154900.0,4.0,2.0,0.14,311638.0,University Heights,Ohio,44118.0,3564.0,2022-03-04
78352.0,for_sale,129900.0,1.0,1.0,,1649439.0,Elmwood Park,Illinois,60707.0,760.0,2021-12-06
